Id,MemberId,LoanAmount,TransactionDate,MaturityDate,LoanStatus,InitialInterestAmount,ProductId,RepaymentAmount,RepaymentDate,RepaymentType
3887,641,700.0,2025-04-09 10:08:49.746227+00:00,2025-04-28 00:00:00+00:00,fully_settled,129.5,4,500.0,2025-06-03 12:57:52.025660+00:00,self_loan_repayment
5055,553,1000.0,2025-05-10 11:04:54.434263+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-03 13:34:36.133464+00:00,self_loan_repayment
4800,485,1000.0,2025-05-05 06:45:26.863950+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-03 13:56:36.021279+00:00,self_loan_repayment
5052,475,250.0,2025-05-10 09:33:16.899750+00:00,2025-05-28 00:00:00+00:00,fully_settled,46.25,4,296.25,2025-06-03 13:40:07.093436+00:00,self_loan_repayment
2333,100,1000.0,2025-03-24 07:07:15.511020+00:00,2025-03-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-03 13:42:29.908478+00:00,self_loan_repayment
5223,475,100.0,2025-05-17 13:31:32.469603+00:00,2025-05-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-06-03 13:41:37.590657+00:00,self_loan_repayment
5018,23,150.0,2025-05-08 17:23:19.790615+00:00,2025-05-28 00:00:00+00:00,fully_settled,18.75,1,3.0,2025-06-03 13:41:49.932194+00:00,self_loan_repayment
5331,927,1000.0,2025-05-29 20:59:08.966483+00:00,2025-06-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-03 13:54:09.302417+00:00,self_loan_repayment
4540,163,2000.0,2025-05-03 12:28:53.611533+00:00,2025-05-28 00:00:00+00:00,fully_settled,370.0,4,1000.0,2025-06-03 14:03:32.781617+00:00,self_loan_repayment
5178,905,1000.0,2025-05-12 07:31:51.819362+00:00,2025-05-28 00:00:00+00:00,overdue,185.0,4,210.0,2025-06-03 14:04:56.827500+00:00,self_loan_repayment
4829,817,1000.0,2025-05-05 08:45:21.009492+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-03 14:07:06.648755+00:00,self_loan_repayment
4729,762,1000.0,2025-05-04 10:24:59.694993+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-03 14:08:44.879514+00:00,self_loan_repayment
4601,424,1000.0,2025-05-03 15:39:40.219503+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-03 14:19:35.814229+00:00,self_loan_repayment
3814,274,1000.0,2025-04-08 09:41:19.355743+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,200.0,2025-06-03 15:33:46.195169+00:00,self_loan_repayment
5026,133,250.0,2025-05-09 10:07:16.591967+00:00,2025-05-28 00:00:00+00:00,fully_settled,46.25,4,296.25,2025-06-03 14:20:43.067418+00:00,self_loan_repayment
4644,795,1000.0,2025-05-03 20:32:10.635456+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-03 15:33:45.672819+00:00,self_loan_repayment
4687,225,2000.0,2025-05-04 07:32:06.704735+00:00,2025-05-28 00:00:00+00:00,fully_settled,370.0,4,2370.0,2025-06-03 14:30:42.794722+00:00,self_loan_repayment
4748,841,1000.0,2025-05-04 12:26:53.129443+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-03 15:38:45.929230+00:00,self_loan_repayment
4849,782,100.0,2025-05-05 13:33:35.640225+00:00,2025-05-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-06-03 14:32:21.246553+00:00,self_loan_repayment
4206,407,1000.0,2025-04-20 18:07:33.959940+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,20.0,2025-06-03 14:38:47.395965+00:00,self_loan_repayment
2035,532,1000.0,2025-03-21 12:31:59.311264+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,100.0,2025-06-03 15:39:44.785161+00:00,self_loan_repayment
1111,205,2000.0,2025-03-08 02:55:55.559088+00:00,2025-03-28 00:00:00+00:00,fully_settled,370.0,4,70.0,2025-06-03 14:40:32.397563+00:00,self_loan_repayment
1056,221,2000.0,2025-03-05 18:25:32.242433+00:00,2025-03-28 00:00:00+00:00,fully_settled,370.0,4,1000.0,2025-06-03 14:47:38.164461+00:00,self_loan_repayment
3353,807,355.0,2025-04-03 09:30:19.699639+00:00,2025-04-28 00:00:00+00:00,fully_settled,65.675,4,420.675,2025-06-03 15:43:44.737911+00:00,self_loan_repayment
4772,845,1000.0,2025-05-04 17:40:40.207647+00:00,2025-05-28 00:00:00+00:00,overdue,185.0,4,200.0,2025-06-03 15:10:14.666945+00:00,self_loan_repayment
907,116,800.0,2025-03-01 12:14:01.940166+00:00,2025-03-28 00:00:00+00:00,fully_settled,148.0,4,948.0,2025-06-03 15:24:42.386334+00:00,self_loan_repayment
4922,746,1000.0,2025-05-06 07:00:23.527941+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,185.0,2025-06-03 19:08:17.550009+00:00,self_loan_repayment
921,182,500.0,2025-03-02 14:19:25.340972+00:00,2025-03-28 00:00:00+00:00,fully_settled,92.5,4,592.5,2025-06-03 16:29:00.783099+00:00,self_loan_repayment
4779,214,2000.0,2025-05-04 18:49:55.485788+00:00,2025-05-28 00:00:00+00:00,fully_settled,370.0,4,2370.0,2025-06-03 17:21:39.042108+00:00,self_loan_repayment
3720,579,1000.0,2025-04-05 10:18:24.957695+00:00,2025-04-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-03 16:53:02.114183+00:00,self_loan_repayment
2665,486,1000.0,2025-03-28 06:59:39.427127+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,40.0,2025-06-03 17:21:39.548506+00:00,self_loan_repayment
618,218,2000.0,2025-02-17 16:36:52.841807+00:00,2025-02-28 00:00:00+00:00,fully_settled,370.0,4,150.0,2025-06-03 20:24:53.280331+00:00,self_loan_repayment
1622,539,500.0,2025-03-19 07:23:35.343572+00:00,2025-03-28 00:00:00+00:00,fully_settled,92.5,4,592.5,2025-06-03 18:42:49.163851+00:00,self_loan_repayment
1111,205,2000.0,2025-03-08 02:55:55.559088+00:00,2025-03-28 00:00:00+00:00,fully_settled,370.0,4,500.0,2025-06-03 17:10:42.460975+00:00,self_loan_repayment
4622,403,1000.0,2025-05-03 16:31:11.317113+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-03 19:17:44.091128+00:00,self_loan_repayment
3988,124,2000.0,2025-04-11 07:58:22.133898+00:00,2025-04-28 00:00:00+00:00,overdue,370.0,4,1900.0,2025-06-03 18:56:54.049386+00:00,self_loan_repayment
4801,823,1000.0,2025-05-05 06:53:28.400565+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-03 19:03:15.401671+00:00,self_loan_repayment
4546,179,150.0,2025-05-03 12:42:05.616097+00:00,2025-05-28 00:00:00+00:00,overdue,27.75,4,50.0,2025-06-03 19:24:58.149738+00:00,self_loan_repayment
2604,776,1000.0,2025-03-27 07:18:11.591685+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,185.0,2025-06-04 05:01:15.926858+00:00,self_loan_repayment
5264,566,155.0,2025-05-23 06:25:30.999674+00:00,2025-05-28 00:00:00+00:00,overdue,28.675,4,50.0,2025-06-04 05:27:34.582357+00:00,self_loan_repayment
5228,566,620.0,2025-05-17 17:22:47.944799+00:00,2025-05-28 00:00:00+00:00,fully_settled,114.7,4,734.7,2025-06-04 05:25:00.087572+00:00,self_loan_repayment
4508,548,1000.0,2025-05-03 09:59:04.279156+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-04 05:34:38.917180+00:00,self_loan_repayment
1132,157,300.0,2025-03-10 12:16:11.819739+00:00,2025-03-28 00:00:00+00:00,fully_settled,55.5,4,200.0,2025-06-04 06:49:21.972264+00:00,self_loan_repayment
4363,105,100.0,2025-04-30 13:47:17.841452+00:00,2025-05-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-06-04 07:19:45.844431+00:00,self_loan_repayment
5291,759,250.0,2025-05-27 12:06:55.336991+00:00,2025-05-28 00:00:00+00:00,fully_settled,46.25,4,296.25,2025-06-04 07:34:00.162598+00:00,self_loan_repayment
3607,569,1000.0,2025-04-04 10:21:00.059961+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,185.0,2025-06-04 08:00:19.767610+00:00,self_loan_repayment
5210,409,500.0,2025-05-15 05:07:56.827858+00:00,2025-05-28 00:00:00+00:00,fully_settled,92.5,4,592.5,2025-06-04 11:23:40.922554+00:00,self_loan_repayment
5303,185,700.0,2025-05-27 16:05:25.515571+00:00,2025-05-28 00:00:00+00:00,fully_settled,129.5,4,829.5,2025-06-04 08:06:42.621582+00:00,self_loan_repayment
5278,836,100.0,2025-05-24 18:56:42.750198+00:00,2025-05-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-06-04 09:35:44.174684+00:00,self_loan_repayment
2610,782,500.0,2025-03-27 08:32:19.601116+00:00,2025-03-28 00:00:00+00:00,fully_settled,92.5,4,592.5,2025-06-04 08:35:49.163952+00:00,self_loan_repayment
2695,782,200.0,2025-03-28 14:01:32.954650+00:00,2025-04-28 00:00:00+00:00,fully_settled,37.0,4,237.0,2025-06-04 08:40:39.288280+00:00,self_loan_repayment
5607,782,100.0,2025-06-03 19:13:50.197367+00:00,2025-06-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-06-04 08:42:18.427421+00:00,self_loan_repayment
4839,836,100.0,2025-05-05 10:33:30.732528+00:00,2025-05-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-06-04 09:36:40.263512+00:00,self_loan_repayment
2680,782,100.0,2025-03-28 11:26:48.872101+00:00,2025-04-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-06-04 08:43:26.562224+00:00,self_loan_repayment
4802,637,1000.0,2025-05-05 07:12:10.823405+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-04 08:50:00.876867+00:00,self_loan_repayment
5182,369,1000.0,2025-05-12 08:47:50.794460+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-04 08:54:15.376896+00:00,self_loan_repayment
3289,257,1000.0,2025-04-03 07:42:14.341206+00:00,2025-04-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-04 09:08:40.221632+00:00,self_loan_repayment
3651,721,1000.0,2025-04-04 15:18:28.077529+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,130.0,2025-06-04 09:46:42.932651+00:00,self_loan_repayment
1121,209,500.0,2025-03-09 08:47:30.277439+00:00,2025-03-28 00:00:00+00:00,overdue,92.5,4,300.0,2025-06-04 09:12:46.591693+00:00,self_loan_repayment
3733,625,300.0,2025-04-05 13:19:22.882344+00:00,2025-04-28 00:00:00+00:00,fully_settled,55.5,4,355.5,2025-06-04 09:28:59.500766+00:00,self_loan_repayment
4967,836,300.0,2025-05-06 19:40:51.059021+00:00,2025-05-28 00:00:00+00:00,fully_settled,55.5,4,355.5,2025-06-04 09:33:48.791548+00:00,self_loan_repayment
4367,202,2000.0,2025-04-30 18:01:19.212060+00:00,2025-05-28 00:00:00+00:00,fully_settled,370.0,4,2370.0,2025-06-04 10:04:52.402739+00:00,self_loan_repayment
5290,836,200.0,2025-05-27 08:51:12.733841+00:00,2025-05-28 00:00:00+00:00,fully_settled,37.0,4,237.0,2025-06-04 09:34:45.691417+00:00,self_loan_repayment
5202,409,300.0,2025-05-13 15:18:32.242536+00:00,2025-05-28 00:00:00+00:00,fully_settled,55.5,4,355.5,2025-06-04 11:27:04.674668+00:00,self_loan_repayment
4837,422,1000.0,2025-05-05 10:17:33.229403+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-04 10:17:20.369015+00:00,self_loan_repayment
4830,222,2000.0,2025-05-05 08:53:04.958003+00:00,2025-05-28 00:00:00+00:00,overdue,370.0,4,500.0,2025-06-04 11:27:14.371284+00:00,self_loan_repayment
4973,276,1000.0,2025-05-07 06:04:27.353615+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-04 14:22:34.172639+00:00,self_loan_repayment
4927,757,1000.0,2025-05-06 07:24:07.557433+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-04 12:40:05.476268+00:00,self_loan_repayment
5064,881,3000.0,2025-05-10 12:18:50.073888+00:00,2025-05-28 00:00:00+00:00,fully_settled,375.0,10,3375.0,2025-06-04 11:24:16.431793+00:00,self_loan_repayment
3014,597,1000.0,2025-04-02 13:48:04.165130+00:00,2025-04-28 00:00:00+00:00,fully_settled,185.0,4,600.0,2025-06-04 11:29:27.093082+00:00,self_loan_repayment
4988,881,15000.0,2025-05-07 10:16:33.041358+00:00,2025-05-28 00:00:00+00:00,fully_settled,1875.0,10,6900.0,2025-06-04 11:51:20.561280+00:00,self_loan_repayment
4946,830,1000.0,2025-05-06 12:02:08.702931+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-04 12:55:36.341520+00:00,self_loan_repayment
5005,594,1000.0,2025-05-08 07:53:20.818199+00:00,2025-05-28 00:00:00+00:00,overdue,185.0,4,600.0,2025-06-04 14:33:28.549058+00:00,self_loan_repayment
1835,620,1000.0,2025-03-20 15:00:14.535347+00:00,2025-03-28 00:00:00+00:00,overdue,185.0,4,300.0,2025-06-04 13:49:22.041380+00:00,self_loan_repayment
5230,178,1100.0,2025-05-18 04:56:10.985508+00:00,2025-05-28 00:00:00+00:00,fully_settled,203.5,4,1303.5,2025-06-04 16:25:17.129699+00:00,self_loan_repayment
4971,121,2000.0,2025-05-07 05:16:26.955834+00:00,2025-05-28 00:00:00+00:00,fully_settled,370.0,4,2370.0,2025-06-04 15:31:40.362503+00:00,self_loan_repayment
4278,179,500.0,2025-04-26 09:06:21.417828+00:00,2025-04-28 00:00:00+00:00,overdue,92.5,4,592.0,2025-06-04 16:41:08.696299+00:00,self_loan_repayment
568,174,800.0,2025-02-13 17:08:20.590239+00:00,2025-02-28 00:00:00+00:00,fully_settled,148.0,4,948.0,2025-06-04 17:17:55.750659+00:00,self_loan_repayment
605,174,200.0,2025-02-16 18:18:06.174516+00:00,2025-02-28 00:00:00+00:00,fully_settled,37.0,4,237.0,2025-06-04 17:19:36.060118+00:00,self_loan_repayment
851,174,300.0,2025-02-24 17:27:38.924277+00:00,2025-02-28 00:00:00+00:00,fully_settled,55.5,4,355.5,2025-06-04 17:20:58.160873+00:00,self_loan_repayment
923,174,150.0,2025-03-02 16:27:47.214532+00:00,2025-03-28 00:00:00+00:00,fully_settled,27.75,4,177.75,2025-06-04 17:25:11.183904+00:00,self_loan_repayment
2744,174,100.0,2025-03-29 18:26:06.784328+00:00,2025-04-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-06-04 17:32:55.113461+00:00,self_loan_repayment
2138,174,100.0,2025-03-22 15:03:56.349979+00:00,2025-03-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-06-04 17:34:29.028908+00:00,self_loan_repayment
4922,746,1000.0,2025-05-06 07:00:23.527941+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1000.0,2025-06-05 12:56:47.465949+00:00,self_loan_repayment
1124,174,100.0,2025-03-09 16:26:03.201758+00:00,2025-03-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-06-04 17:35:46.866191+00:00,self_loan_repayment
4805,813,1000.0,2025-05-05 07:22:19.597052+00:00,2025-05-28 00:00:00+00:00,overdue,185.0,4,185.0,2025-06-06 07:06:17.784362+00:00,self_loan_repayment
4924,692,1000.0,2025-05-06 07:11:03.585902+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-04 19:29:57.378859+00:00,self_loan_repayment
1111,205,2000.0,2025-03-08 02:55:55.559088+00:00,2025-03-28 00:00:00+00:00,fully_settled,370.0,4,1800.0,2025-06-05 13:02:24.244613+00:00,self_loan_repayment
499,151,1000.0,2025-02-07 15:39:36.180200+00:00,2025-02-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-05 05:35:40.370176+00:00,self_loan_repayment
4700,447,1000.0,2025-05-04 08:25:51.312280+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-05 07:02:40.421757+00:00,self_loan_repayment
1730,415,100.0,2025-03-20 08:40:27.458394+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,68.0,2025-06-05 13:02:49.027959+00:00,self_loan_repayment
2434,621,1000.0,2025-03-25 07:07:06.493153+00:00,2025-03-28 00:00:00+00:00,fully_settled,185.0,4,190.0,2025-06-05 07:20:27.064878+00:00,self_loan_repayment
3014,597,1000.0,2025-04-02 13:48:04.165130+00:00,2025-04-28 00:00:00+00:00,fully_settled,185.0,4,585.0,2025-06-05 07:21:12.745259+00:00,self_loan_repayment
4753,534,100.0,2025-05-04 12:59:21.608974+00:00,2025-05-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-06-05 08:09:46.135021+00:00,self_loan_repayment
2833,478,1000.0,2025-03-31 08:19:14.931951+00:00,2025-04-28 00:00:00+00:00,fully_settled,185.0,4,185.0,2025-06-05 13:15:33.343482+00:00,self_loan_repayment
5177,409,200.0,2025-05-12 07:24:37.337106+00:00,2025-05-28 00:00:00+00:00,fully_settled,37.0,4,237.0,2025-06-05 08:29:42.637381+00:00,self_loan_repayment
5241,599,1000.0,2025-05-19 14:11:47.564412+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-05 09:32:58.485121+00:00,self_loan_repayment
4697,657,1000.0,2025-05-04 08:20:54.335536+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-06 07:15:13.633212+00:00,self_loan_repayment
2434,621,1000.0,2025-03-25 07:07:06.493153+00:00,2025-03-28 00:00:00+00:00,fully_settled,185.0,4,810.0,2025-06-05 13:32:00.238409+00:00,self_loan_repayment
1552,516,1000.0,2025-03-17 14:06:14.039182+00:00,2025-03-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-05 14:24:37.596259+00:00,self_loan_repayment
4831,401,500.0,2025-05-05 09:03:14.651331+00:00,2025-05-28 00:00:00+00:00,fully_settled,92.5,4,592.5,2025-06-06 16:05:30.900563+00:00,self_loan_repayment
1395,437,200.0,2025-03-14 21:31:34.445089+00:00,2025-03-28 00:00:00+00:00,fully_settled,37.0,4,237.0,2025-06-05 19:04:50.580549+00:00,self_loan_repayment
3297,477,1000.0,2025-04-03 07:49:13.689493+00:00,2025-04-28 00:00:00+00:00,fully_settled,185.0,4,1000.0,2025-06-06 06:08:13.966290+00:00,self_loan_repayment
4048,844,950.0,2025-04-13 11:27:09.646621+00:00,2025-04-28 00:00:00+00:00,fully_settled,175.75,4,950.75,2025-06-07 21:37:36.185648+00:00,self_loan_repayment
5012,401,200.0,2025-05-08 13:56:35.886427+00:00,2025-05-28 00:00:00+00:00,fully_settled,37.0,4,237.0,2025-06-06 16:07:55.494420+00:00,self_loan_repayment
5347,153,1000.0,2025-06-01 09:38:57.179758+00:00,2025-06-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-07 06:53:49.209084+00:00,self_loan_repayment
4987,401,100.0,2025-05-07 10:01:07.081510+00:00,2025-05-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-06-06 16:09:52.954878+00:00,self_loan_repayment
5346,283,100.0,2025-06-01 08:11:37.834792+00:00,2025-06-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-06-06 18:33:03.995369+00:00,self_loan_repayment
4209,869,2000.0,2025-04-21 08:51:46.588461+00:00,2025-04-28 00:00:00+00:00,fully_settled,370.0,4,2370.0,2025-06-07 11:10:20.335812+00:00,self_loan_repayment
4022,501,100.0,2025-04-12 10:01:53.025310+00:00,2025-04-28 00:00:00+00:00,overdue,18.5,4,118.0,2025-06-07 07:37:43.568969+00:00,self_loan_repayment
4259,531,100.0,2025-04-24 06:35:13.431835+00:00,2025-04-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-06-08 05:53:15.465574+00:00,self_loan_repayment
1459,393,100.0,2025-03-15 21:03:45.198859+00:00,2025-03-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-06-08 08:15:53.684161+00:00,self_loan_repayment
1457,393,100.0,2025-03-15 20:29:57.054203+00:00,2025-03-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-06-08 08:18:38.790468+00:00,self_loan_repayment
2483,563,520.0,2025-03-25 14:25:12.857023+00:00,2025-03-28 00:00:00+00:00,fully_settled,96.2,4,616.2,2025-06-09 13:24:08.605728+00:00,self_loan_repayment
4183,563,480.0,2025-04-18 18:02:52.961054+00:00,2025-04-28 00:00:00+00:00,fully_settled,88.8,4,568.8,2025-06-09 13:26:21.538954+00:00,self_loan_repayment
4585,149,1200.0,2025-05-03 14:34:36.119815+00:00,2025-05-28 00:00:00+00:00,fully_settled,222.0,4,750.0,2025-06-09 17:11:57.031851+00:00,self_loan_repayment
4585,149,1200.0,2025-05-03 14:34:36.119815+00:00,2025-05-28 00:00:00+00:00,fully_settled,222.0,4,200.0,2025-06-20 15:41:14.972211+00:00,self_loan_repayment
4188,531,100.0,2025-04-19 08:31:58.286385+00:00,2025-04-28 00:00:00+00:00,overdue,18.5,4,100.0,2025-06-09 17:57:41.591899+00:00,self_loan_repayment
4585,149,1200.0,2025-05-03 14:34:36.119815+00:00,2025-05-28 00:00:00+00:00,fully_settled,222.0,4,100.0,2025-06-13 11:47:22.075190+00:00,self_loan_repayment
1033,323,1000.0,2025-03-05 09:01:06.209203+00:00,2025-03-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-09 20:18:32.295299+00:00,self_loan_repayment
1135,280,500.0,2025-03-11 06:08:10.035429+00:00,2025-03-28 00:00:00+00:00,overdue,92.5,4,500.0,2025-06-10 07:36:12.845018+00:00,self_loan_repayment
582,101,1200.0,2025-02-14 09:32:49.300798+00:00,2025-02-28 00:00:00+00:00,overdue,222.0,4,200.0,2025-06-15 18:36:04.198731+00:00,self_loan_repayment
2833,478,1000.0,2025-03-31 08:19:14.931951+00:00,2025-04-28 00:00:00+00:00,fully_settled,185.0,4,200.0,2025-06-10 14:44:08.241499+00:00,self_loan_repayment
5199,129,500.0,2025-05-13 11:10:28.643883+00:00,2025-05-28 00:00:00+00:00,fully_settled,92.5,4,150.0,2025-06-13 13:58:51.193971+00:00,self_loan_repayment
4206,407,1000.0,2025-04-20 18:07:33.959940+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,500.0,2025-06-10 19:35:43.736091+00:00,self_loan_repayment
3923,533,500.0,2025-04-10 10:20:10.272528+00:00,2025-04-28 00:00:00+00:00,fully_settled,92.5,4,592.5,2025-06-11 07:24:50.940746+00:00,self_loan_repayment
5306,224,2000.0,2025-05-27 20:34:38.042749+00:00,2025-05-28 00:00:00+00:00,fully_settled,370.0,4,2370.0,2025-06-18 13:49:46.536149+00:00,self_loan_repayment
5176,115,500.0,2025-05-12 05:26:05.279927+00:00,2025-05-28 00:00:00+00:00,fully_settled,92.5,4,200.0,2025-06-14 08:01:29.400412+00:00,self_loan_repayment
4517,404,1000.0,2025-05-03 10:51:32.127333+00:00,2025-05-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-06-11 15:35:40.783587+00:00,self_loan_repayment
2360,723,600.0,2025-03-24 09:13:56.323464+00:00,2025-03-28 00:00:00+00:00,fully_settled,111.0,4,711.0,2025-06-13 10:50:40.797091+00:00,self_loan_repayment
4585,149,1200.0,2025-05-03 14:34:36.119815+00:00,2025-05-28 00:00:00+00:00,fully_settled,222.0,4,200.0,2025-06-14 09:12:28.889365+00:00,self_loan_repayment
5922,23,100.0,2025-06-13 19:31:21.381232+00:00,2025-06-28 00:00:00+00:00,fully_settled,12.5,1,112.5,2025-06-14 09:47:10.410318+00:00,self_loan_repayment
5844,23,100.0,2025-06-06 19:58:35.780699+00:00,2025-06-28 00:00:00+00:00,fully_settled,12.5,1,112.5,2025-06-14 09:48:34.146922+00:00,self_loan_repayment
5578,901,7000.0,2025-06-03 16:12:12.769965+00:00,2025-06-14 00:00:00+00:00,fully_settled,1295.0,4,7110.0,2025-06-15 14:09:04.411649+00:00,allocation_repayment
5578,901,7000.0,2025-06-03 16:12:12.769965+00:00,2025-06-14 00:00:00+00:00,fully_settled,1295.0,4,1185.0,2025-06-15 14:09:39.507834+00:00,allocation_repayment
5385,901,10100.0,2025-06-02 00:30:00.296741+00:00,2025-06-14 00:00:00+00:00,fully_settled,1868.5,4,11850.0,2025-06-15 14:12:24.267152+00:00,allocation_repayment
5385,901,10100.0,2025-06-02 00:30:00.296741+00:00,2025-06-14 00:00:00+00:00,fully_settled,1868.5,4,118.5,2025-06-15 14:13:18.588695+00:00,allocation_repayment
5273,886,8000.0,2025-05-24 06:14:21.478332+00:00,2025-05-28 00:00:00+00:00,fully_settled,1000.0,10,9000.0,2025-06-20 07:15:05.754043+00:00,self_loan_repayment
4585,149,1200.0,2025-05-03 14:34:36.119815+00:00,2025-05-28 00:00:00+00:00,fully_settled,222.0,4,172.0,2025-06-16 11:36:21.642239+00:00,self_loan_repayment
